id,Extracted Price,Extracted Bedrooms,Extracted area,Extracted Bathrooms,Extracted Area_JHB,Extracted listing agency,Extracted Type,Extracted Available Month
20191079,34000,2,122.0,,Melrose Arch, Pam Golding Properties - Melrose Arch Letting,Apartment,None
20191084,7100,2,0.0,,Montgomery Park, Property Runners and Rent Runners Pty Ltd,Apartment,None
20191091,3780,1,0.0,,New Doornfontein, AFHCO Africa Housing Company,Apartment,None
20191095,23000,1,0.0,,Houghton Estate, Infinity Realty Group,Apartment,None
20191097,25000,1,97.0,,Melrose Arch, Pam Golding Properties - Gauteng Projects,Apartment,None
20191107,38000,2,125.0,,Melrose Arch, Pam Golding Properties - Melrose Arch Letting,Apartment,None
20191111,14500,2,193.0,,Killarney, Pam Golding Properties - Hyde Park Letting,Apartment,None
20191117,4883,1,0.0,,Johannesburg Central, AFHCO Africa Housing Company,Apartment,None
20191123,6200,2,0.0,,Kibler Park, 2LetNow - JHB,Apartment,None
20191126,13500,3,0.0,,Linksfield, GD Property,Apartment,None
20191137,13500,2,0.0,,Killarney, Power of 2 Realty,Apartment,None
20191139,14580,2,0.0,,Norwood, Blue Living Properties,Apartment,None
20191150,4600,2,0.0,,Forest Hill, Landstar Property Solutions,Apartment,None
20191153,16000,2,0.0,,Saxonwold, Pam Golding Properties - Hyde Park Letting,Apartment,None
20191154,4200,1,43.0,,Kensington, Sherida Properties,Apartment,None
20191155,15000,3,139.0,,Birdhaven, Blue Living Properties,Apartment,None
20191158,6100,2,0.0,,Liefde En Vrede, 2LetNow - JHB,Apartment,None
20191162,6200,2,0.0,,Mulbarton, Rosjo Properties,Apartment,None
20191169,20000,2,146.0,,Rosebank, Pam Golding Properties - Hyde Park Letting,Apartment,None
20191176,12500,2,126.0,,Sandringham, Leapfrog JHB North East,Townhouse,None
20191195,16900,1,0.0,,Forest Town, Ennik Estates Johannesburg,Townhouse,None
20191197,5200,2,0.0,,Johannesburg Central, AFHCO Africa Housing Company,Apartment,None
20191198,4790,2,0.0,,Johannesburg Central, AFHCO Africa Housing Company,Apartment,None
20191204,6100,2,56.0,,Kibler Park, 2LetNow - JHB,Apartment,None
20191213,6100,2,0.0,,Alan Manor, 2LetNow - JHB,Apartment,None
20191215,12000,2,0.0,,Melrose, Adrienne Hersch Properties,Apartment,None
20191218,4500,1,37.0,,Marshalltown, Recoin Properties,Apartment,None
20191219,6100,2,0.0,,Naturena, 2LetNow - JHB,Apartment,None
20191252,14750,2,122.0,,Oaklands, Pam Golding Properties - Hyde Park Letting,Townhouse,None
20191257,7000,3,53.0,,Ormonde, Finally Home Property Brokers,Townhouse,None
20191260,5850,2,0.0,,Kibler Park, 2LetNow - JHB,Apartment,None
20191265,3300,1,65.0,,Rosettenville, Landstar Property Solutions,Apartment,None
20191268,6500,2,59.0,,Whitney Gardens, O-Yes Properties,Townhouse,None
20191287,11760,2,0.0,,Norwood, Farah Properties,Townhouse,None
20191291,8500,2,98.0,,Bramley, RE/MAX Advantage,Apartment,None
20191297,17000,2,0.0,,Killarney, Huizemark Sandton / Randburg,Apartment,None
20191302,6100,2,51.0,,Ormonde, 2LetNow - JHB,Apartment,None
20191306,3900,2,0.0,,Haddon, Landstar Property Solutions,Apartment,None
20191307,8826,3,0.0,,Johannesburg Central, AFHCO Africa Housing Company,Apartment,None
20191308,5460,2,0.0,,Johannesburg Central, AFHCO Africa Housing Company,Apartment,None
20191324,11500,2,0.0,,Vrededorp, Mamela Estates,Apartment,None
20191325,8500,1,0.0,,Waverley, Blue Living Properties,Apartment,None
20191327,6100,2,0.0,,South Hills, 2LetNow - JHB,Apartment,None
20191331,11000,3,0.0,,Mulbarton, Lencar Exclusive Properties,Townhouse,None
20191333,15000,3,0.0,,Killarney, Blue Living Properties,Apartment,None
20191334,7000,2,70588.0,,Winchester Hills, Pam Golding Properties - Alberton Rentals,Townhouse,None
20191354,8000,0.5,72.0,,Maboneng, RE/MAX Advantage,Apartment,None
20191358,25000,2,130.0,,Dunkeld, O-Yes Properties,Apartment,None
20191366,14000,3,0.0,,Oaklands, Adrienne Hersch Properties,Townhouse,None
20191367,25000,2,94.0,,Melrose Arch, Pam Golding Properties - Melrose Arch Letting,Apartment,None
20191368,6600,1,0.0,,Savoy Estate, O-Yes Properties,Apartment,None
20191375,17500,3,155.0,,Victoria, RE/MAX Advantage,Townhouse,None
20191377,6500,2,70.0,,Oakdene, Chas Everitt Glenvista,Townhouse,None
20191378,18000,4,188.0,,Craighall, Pam Golding Properties - Hyde Park Letting,Apartment,None
20191387,19500,2,0.0,,Dunkeld West, Hamiltons Property Portfolio,Apartment,None
20191398,6000,0.5,34.0,,Doornfontein, Engel & Volkers Hyde Park,Apartment,None
20191413,7070,2,60.0,,Rispark, Seeff Kibler Park,Apartment,None
20191415,6000,1,0.0,,Corlett Gardens, Rowcor Properties Eleanor Jacobs,Townhouse,None
20191416,9000,1,54.0,,Craighall Park, Vered Estates,Apartment,None
20191420,10500,2,91.0,,Houghton Estate, Vered Estates,Apartment,None
20191428,11500,2,97.0,,Parkwood, Pam Golding Properties - Hyde Park Letting,Apartment,None
20191431,6300,1,0.0,,Oakdene, Landstar Property Solutions,Apartment,None
20191449,12500,1,96.0,,Killarney, Pam Golding Properties - Hyde Park Letting,Apartment,None
20191455,6100,2,0.0,,Naturena, 2LetNow - JHB,Apartment,None
20191456,7200,3,0.0,,Linmeyer, Chas Everitt Glenvista,Townhouse,None
20191481,5850,2,51.0,,Alan Manor, 2LetNow - JHB,Apartment,None
20191486,6300,1,43.0,,Maboneng, Clipper Properties,Apartment,None
20191492,38000,2,123.0,,Melrose Arch, Pam Golding Properties - Melrose Arch Letting,Apartment,None
20191496,65000,3,360.0,,Houghton Estate, Alan Becker Properties,Apartment,None
20191497,15000,2,111.0,,Houghton Estate, Zareena Kara Properties,Apartment,None
20191499,26000,1,61.0,,Melrose Arch, Pam Golding Properties - Melrose Arch Letting,Apartment,None
20191504,18000,4,205.0,,Killarney, Power of 2 Realty,Townhouse,None
20191506,7500,1,33.0,,Braamfontein, Pam Golding Properties - Randburg Rentals,Apartment,None
20191524,12000,1,50.0,,Melrose, RE/MAX Advantage,Apartment,None
20191528,13700,2,132.0,,Killarney, Sherida Properties,Apartment,None
20191531,5500,2,51.0,,Mondeor, 2LetNow - JHB,Apartment,None
20191546,6250,2,0.0,,Joubert Park, Mamela Estates,Apartment,None
20191551,6350,2,56.0,,Alveda, 2LetNow - JHB,Apartment,None
20191553,12000,1,0.0,,Jeppestown, Engel & Volkers Hyde Park,Apartment,None
20191570,17500,2,0.0,,Dunkeld West, Blue Living Properties,Apartment,None
20191579,5500,2,0.0,,Linmeyer, Landstar Property Solutions,Apartment,None
20191587,10000,2,80.0,,Auckland Park, Pam Golding Properties - Randburg Rentals,Apartment,None
20191591,12500,1,52.0,,Melrose North, Century 21 Sandton,Apartment,None
20191594,16000,2,97.0,,Craighall, Farah Properties,Townhouse,None
20191597,6800,3,0.0,,Winchester Hills, Begrand Property,Apartment,None
20191603,10000,3,0.0,,Oakdene, Chas Everitt Glenvista,Townhouse,None
20191605,3600,1,0.0,,Turffontein, Landstar Property Solutions,Apartment,None
20191620,5500,2,0.0,,Kibler Park, 2LetNow - JHB,Apartment,None
20191640,15300,1,0.0,,Rosebank, Farah Properties,Townhouse,None
20191649,6800,0.5,32.0,,Braamfontein, Recoin Properties,Apartment,None
20191650,17500,2,0.0,,Dunkeld West, RE/MAX Executive Group - Dainfern,Apartment,None
20191653,14000,2,98.0,,Craighall, Pam Golding Properties - Hyde Park Letting,Apartment,None
20191661,15000,3,157.0,,Killarney, Nomsa Nene Properties,Apartment,None
20191666,6500,2,0.0,,Rispark, Chas Everitt Glenvista,Townhouse,None
20191668,20000,2,0.0,,Greenside, Ennik Estates Johannesburg,Apartment,None
20191669,7500,2,60.0,,Linmeyer, City & Suburbs Realty,Apartment,None
20191670,18000,1,200.0,,Melrose, Blue Living Properties,Apartment,None
20191671,16000,2,96.0,,Craighall Park, Blue Living Properties,Apartment,None
20191683,6500,2,0.0,,Winchester Hills, Chas Everitt Glenvista,Townhouse,None
20191686,5500,2,51.0,,Alveda, 2LetNow - JHB,Apartment,None
20191692,3400,2,59.0,,Braamfontein, Nkosi Property Group Office,Apartment,None
20191693,30000,2,0.0,,Dunkeld, O-Yes Properties,Apartment,None
20191696,7500,1,0.0,,Jeppestown, Engel & Volkers Hyde Park,Apartment,None
20191697,15000,3,136.0,,Craighall, Adrienne Hersch Properties,Apartment,None
20191699,20000,2,130.0,,Craighall Park, Meridian Realty,Apartment,None
20191700,18000,2,159.0,,Killarney, Nomsa Nene Properties,Apartment,None
20191705,6200,3,0.0,,Linmeyer, Chas Everitt Glenvista,Townhouse,None
20191714,35000,3,339.0,,Houghton Estate, Leapfrog JHB North East,Apartment,None
20191719,5850,2,0.0,,Ridgeway, 2LetNow - JHB,Apartment,None
20191723,8500,2,97.0,,Bramley, Engel & Volkers Hyde Park,Apartment,None
20191730,14000,3,0.0,,Oaklands, Leapfrog JHB North East,Townhouse,None
20191733,5850,2,0.0,,Lenasia Ext 1, 2LetNow - JHB,Apartment,None
20191734,5950,2,0.0,,Kibler Park, 2LetNow - JHB,Apartment,None
20191735,15000,3,0.0,,Bruma, Trading Spaces Property Group,Apartment,None
20191737,4000,2,0.0,,Kenilworth, Landstar Property Solutions,Apartment,None
20191738,6500,3,76.0,,Tulisa Park, Pam Golding Properties - Alberton Rentals,Townhouse,None
20191741,5500,2,73.0,,The Hill, Allegiance Properties b,Apartment,None
20191742,55000,4,0.0,,Dunkeld West, Chas Everitt Hyde Park,Townhouse,None
20191743,38000,2,123.0,,Melrose Arch, Pam Golding Properties - Melrose Arch Letting,Apartment,None
20191746,16000,2,0.0,,Braamfontein Werf, Vered Estates,Apartment,None
20191750,5500,2,51.0,,Robertsham, 2LetNow - JHB,Apartment,None
20191762,15000,3,0.0,,Melrose North, Rowcor Properties Eleanor Jacobs,Townhouse,None
20191779,5500,2,71.0,,Winchester Hills, Leopard Realtors,Townhouse,None
20191780,20500,2,154.0,,Killarney, Pam Golding Properties - Hyde Park Letting,Apartment,None
20191782,6700,2,58.0,,Winchester Hills, Pam Golding Properties - Alberton Rentals,Townhouse,None
20191786,6350,2,51.0,,Meredale, 2LetNow - JHB,Apartment,None
20191788,4000,1,65.0,,The Hill, Allegiance Properties b,Apartment,None
20191797,35000,2,178.0,,Houghton Estate, Alan Becker Properties,Apartment,None
20191806,2160,1,0.0,,Bertrams, Mamela Estates,Apartment,None
20191819,5850,2,0.0,,The Hill, 2LetNow - JHB,Apartment,None
20191824,6000,1,72.0,,Sandringham, RE/MAX Advantage,Apartment,None
20191825,8000,3,99.0,,Bassonia, Leopard Realtors,Townhouse,None
20191831,11000,2,94.0,,Waverley, Vered Estates,Apartment,None
20191835,3950,2,50.0,,Braamfontein, Nkosi Property Group Office,Apartment,None
20191843,4000,1,0.0,,Joubert Park, Mamela Estates,Apartment,None
20191844,6000,1,0.0,,Upper Houghton, RE/MAX Advantage,Apartment,None
20191846,13000,2,0.0,,Killarney, Nomsa Nene Properties,Apartment,None
20191847,8450,0.5,83.0,,Newtown, Nkosi Property Group Office,Apartment,None
20191848,7500,1,0.0,,Parkhurst, Nan Roberts Estates,Apartment,None
20191852,8500,2,0.0,,Winchester Hills, Chas Everitt Glenvista,Townhouse,None
20191854,6100,2,0.0,,Alan Manor, 2LetNow - JHB,Apartment,None
20191855,11000,3,120.0,,Oakdene, Landstar Property Solutions,Apartment,None
20191856,20000,3,229.0,,Parkview, Blue Living Properties,Townhouse,None
20191857,5500,2,0.0,,Meredale, 2LetNow - JHB,Apartment,None
20191867,4000,2,100.0,,Kenilworth, Landstar Property Solutions,Apartment,None
20191869,6500,2,0.0,,Glenvista, Chas Everitt Glenvista,Townhouse,None
20191871,14950,3,0.0,,Birdhaven, Blue Living Properties,Apartment,None
20191873,5850,2,0.0,,South Hills, 2LetNow - JHB,Apartment,None
20191881,6000,1,0.0,,Greenside East, Rowcor Properties Eleanor Jacobs,Apartment,None
20191884,13000,2,98.0,,Riviera, RE/MAX Advantage,Apartment,None
20191888,25000,3,230.0,,Riviera, Power of 2 Realty,Apartment,None
20191889,3150,1,0.0,,Johannesburg Central, AFHCO Africa Housing Company,Apartment,None
20191890,5200,3,0.0,,Booysens, Landstar Property Solutions,Apartment,None
20191892,6100,2,0.0,,Ridgeway, 2LetNow - JHB,Apartment,None
20191893,6100,2,0.0,,Winchester Hills, 2LetNow - JHB,Apartment,None
20191894,6100,2,0.0,,Robertsham, 2LetNow - JHB,Apartment,None
20191899,3255,1,0.0,,Johannesburg Central, AFHCO Africa Housing Company,Apartment,None
20191903,5850,2,51.0,,Kibler Park, 2LetNow - JHB,Apartment,None
20191906,5800,0.5,32.0,,Braamfontein, Nkosi Property Group Office,Apartment,None
20191932,9500,2,105.0,,Oakdene, Landstar Property Solutions,Apartment,None
20191939,8500,1,114.0,,Parktown, Ennik Estates Johannesburg,Apartment,None
20191942,5850,2,0.0,,Forest Hill, 2LetNow - JHB,Apartment,None
20191943,30000,2,0.0,,Houghton Estate, Jawitz Johannesburg North,Apartment,None
20191944,65000,4,365.0,,Houghton Estate, Alan Becker Properties,Apartment,None
20191961,7500,2,0.0,,Lombardy East, SA Property Group,Apartment,None
20191977,12000,3,0.0,,Lyndhurst, Zulberg Estates,Townhouse,None
20191984,6350,2,0.0,,Naturena, 2LetNow - JHB,Apartment,None
20191985,16690,3,0.0,,Melrose North, Blue Living Properties,Apartment,None
20191995,11500,2,105.0,,Fairmount, Leapfrog JHB North East,Townhouse,None
20191996,9950,1,53.0,,Eltonhill, Blue Living Properties,Apartment,None
20191999,8000,1,70.0,,Maboneng, RE/MAX Advantage,Apartment,None
20192004,17000,3,190.0,,Norwood, RE/MAX Masters - Bryanston,Townhouse,None
20192007,13500,2,0.0,,Houghton Estate, Blue Living Properties,Apartment,None
20192016,4500,0.5,21.0,,Johannesburg Central, Recoin Properties,Apartment,None
20192018,6350,2,56.0,,Alveda, 2LetNow - JHB,Apartment,None
20192030,7600,1,0.0,,Braamfontein, Seeff - Johannesburg Central,Apartment,None
20192031,7900,1,372.0,,Melville, Gaylin Estates,Apartment,None
20192034,7500,2,0.0,,Lombardy East, Rowcor Properties Eleanor Jacobs,Apartment,None
20192044,23000,3,180.0,,Killarney, RE/MAX Advantage,Apartment,None
20192047,3900,2,0.0,,Turffontein, Landstar Property Solutions,Apartment,None
20192055,11500,2,77.0,,Riviera, RE/MAX Advantage,Apartment,None
20192061,15000,3,138.0,,Riviera, Nomsa Nene Properties,Townhouse,None
20192068,11000,2,0.0,,Killarney, Clipper Properties,Apartment,None
20192071,6000,1,41.0,,Braamfontein Werf, Inorbit Property,Apartment,None
20192073,23000,3,211.0,,Houghton Estate, Pam Golding Properties - Hyde Park Letting,Townhouse,None
20192084,4100,1,0.0,,Berea, Mamela Estates,Apartment,None
20192087,7500,1,0.0,,Newtown, Nkosi Property Group Office,Apartment,None
20192092,3000,1,65.0,,Rosettenville, Landstar Property Solutions,Apartment,None
20192101,14000,2,77.0,,Riviera, RE/MAX Advantage,Apartment,None
20192104,5800,2,150.0,,Malvern, RE/MAX Advantage,Townhouse,None
20192110,13000,3,0.0,,Oakdene, Rowcor Properties Eleanor Jacobs,Apartment,None
20192115,12000,2,86.0,,Craighall Park, Pam Golding Properties - Hyde Park Letting,Apartment,None
20192117,6500,3,0.0,,Ridgeway, Rowcor Properties Eleanor Jacobs,Townhouse,None
20192119,12680,2,0.0,,Melrose North, Blue Living Properties,Apartment,None
20192121,12750,3,0.0,,Killarney, Blue Living Properties,Apartment,None
20192127,1790,2,108.0,,Killarney, National Letting - Johannesburg,Apartment,None
20192137,15000,3,120.0,,Glenhazel, Leapfrog JHB North East,Apartment,None
20192140,6300,1,60.0,,Oakdene, Landstar Property Solutions,Apartment,None
20192151,10000,1,54.0,,Riviera, RE/MAX Advantage,Apartment,None
20192160,9500,3,0.0,,Franklin Roosevelt Park, Des and Warren Properties,Apartment,None
20192166,6000,1,45.0,,Kensington, Chalmers Estates,Apartment,None
20192176,3400,1,80.0,,Rosettenville, Landstar Property Solutions,Apartment,None
20192180,5500,0.5,65.0,,Bramley, RE/MAX Advantage,Apartment,None
20192200,6200,1,0.0,,Milpark, Rowcor Properties Eleanor Jacobs,Apartment,None
20192205,10500,3,105.0,,Oakdene, Landstar Property Solutions,Apartment,None
20192208,10000,1,0.0,,Craighall, Fine & Country - Fourways,Apartment,None
20192217,16500,2,143.0,,Dunkeld West, Blue Living Properties,Apartment,None
20190582,6350,2,,,Ormonde, 2LetNow - JHB,Apartment,None
20190722,11900,2,,,Norwood, Blue Living Properties,Apartment,None
20190728,20000,2,,,Melrose Arch, Rawson Properties Sandton Apartment Living,Apartment,None
20190928,15000,3,,,Eltonhill, Blue Living Properties,Apartment,None
20190980,8250,1,,,Killarney, Pam Golding Properties - Hyde Park Letting,Apartment,None
20191012,9000,2,,,Glenvista, Leopard Realtors,Townhouse,None
20191376,12500,2,,,Parkwood, Blue Living Properties,Apartment,None
20191706,16000,2,,,Riviera, Nomsa Nene Properties,Apartment,None
20191757,15900,2,,,Melrose, Blue Living Properties,Apartment,None
